flight_number,origin,destination,scheduled_departure,scheduled_arrival,inbound_flight_number,inbound_origin,inbound_status,inbound_estimated_arrival,aircraft_latitude,aircraft_longitude,turnaround_time_minutes,gate_status,delay_reason,weather_status,crew_status,passenger_load_factor,estimated_boarding_start,estimated_ready_time
AC801,YQB,YHZ,2025-03-15 11:29,2025-03-15 13:57,AC127,YWG,Delayed,2025-03-15 11:15,48.9961,-87.4575,52,Assigned,Catering,Gusty Winds,Ready,0.77,2025-03-15 11:28,2025-03-15 12:15
AC718,YHZ,YOW,2025-03-15 10:30,2025-03-15 13:55,AC135,YYJ,Taxiing,2025-03-15 09:51,44.9244,-63.5142,35,Assigned,None,Clear,Ready,0.77,2025-03-15 10:04,2025-03-15 10:52
AC920,YYC,YEG,2025-03-15 17:21,2025-03-15 18:38,AC769,YQB,Landed,2025-03-15 16:47,51.0855,-114.0005,40,Assigned,None,Clear,On Duty,0.67,2025-03-15 16:44,2025-03-15 17:30
AC303,YUL,YVR,2025-03-15 09:15,2025-03-15 14:15,AC597,YYJ,Landed,2025-03-15 08:27,45.4435,-73.7463,50,Open,None,Overcast,Ready,0.66,2025-03-15 08:40,2025-03-15 09:21
AC858,YUL,YQB,2025-03-15 13:28,2025-03-15 15:01,AC548,YYZ,Taxiing,2025-03-15 12:42,45.4485,-73.7351,36,Assigned,None,Rain,Ready,0.7,2025-03-15 13:01,2025-03-15 13:47
AC998,YVR,YYC,2025-03-15 11:50,2025-03-15 14:48,AC586,YEG,On Time,2025-03-15 11:02,52.8888,-115.8504,41,Open,None,Clear,Ready,0.74,2025-03-15 11:14,2025-03-15 11:58
AC218,YUL,YEG,2025-03-15 08:57,2025-03-15 13:57,AC140,YQB,En Route,2025-03-15 08:01,46.4107,-72.3474,70,Occupied,Catering,Light Snow,Standby,0.76,2025-03-15 08:41,2025-03-15 09:29
AC349,YUL,YHZ,2025-03-15 08:38,2025-03-15 11:36,AC920,YYJ,Taxiing,2025-03-15 08:06,45.4352,-73.7781,37,Assigned,None,Clear,Ready,0.64,2025-03-15 08:13,2025-03-15 09:01
AC625,YVR,YWG,2025-03-15 07:48,2025-03-15 12:48,AC679,YUL,Taxiing,2025-03-15 07:10,49.151,-123.1995,48,Assigned,None,Clear,On Duty,0.7,2025-03-15 07:21,2025-03-15 08:07
AC560,YHZ,YEG,2025-03-15 20:29,2025-03-16 01:29,AC866,YOW,Landed,2025-03-15 20:02,44.8741,-63.5555,37,Open,None,Clear,On Duty,0.72,2025-03-15 20:02,2025-03-15 20:43
AC478,YUL,YYZ,2025-03-15 09:47,2025-03-15 12:04,AC502,YHZ,On Time,2025-03-15 09:26,44.9177,-65.754,60,Unassigned,Fueling,Gusty Winds,Standby,0.9,2025-03-15 09:47,2025-03-15 10:36
AC580,YQB,YUL,2025-03-15 16:48,2025-03-15 18:25,AC193,YHZ,Delayed,2025-03-15 16:21,45.8108,-67.2293,53,Occupied,ATC,Gusty Winds,Ready,0.8,2025-03-15 16:40,2025-03-15 17:25
AC456,YQB,YOW,2025-03-15 19:05,2025-03-15 20:59,AC296,YYC,En Route,2025-03-15 18:48,48.1026,-82.7312,92,Unassigned,Blizzard,Fog,In Transit,0.95,2025-03-15 20:55,2025-03-15 21:45
AC428,YYJ,YQB,2025-03-15 12:53,2025-03-15 17:53,AC917,YOW,Taxiing,2025-03-15 12:01,48.6152,-123.4113,45,Assigned,None,Rain,Ready,0.65,2025-03-15 12:18,2025-03-15 13:05
AC834,YEG,YWG,2025-03-15 12:50,2025-03-15 17:17,AC681,YYC,Landed,2025-03-15 12:01,53.26,-113.6138,47,Open,None,Overcast,Ready,0.84,2025-03-15 12:14,2025-03-15 12:58
AC697,YWG,YYJ,2025-03-15 14:41,2025-03-15 19:41,AC623,YYC,Delayed,2025-03-15 13:32,50.7397,-113.1477,115,Unassigned,De-icing,Heavy Snow,Rest Period,0.92,2025-03-15 15:54,2025-03-15 16:34
AC210,YVR,YYC,2025-03-15 09:34,2025-03-15 12:20,AC648,YQB,On Time,2025-03-15 08:45,48.1856,-96.9034,45,Open,None,Rain,Ready,0.6,2025-03-15 09:07,2025-03-15 09:50
AC665,YQB,YYC,2025-03-15 09:02,2025-03-15 14:02,AC960,YHZ,On Time,2025-03-15 08:24,45.3836,-67.031,35,Open,None,Overcast,Ready,0.74,2025-03-15 08:32,2025-03-15 09:16
AC352,YVR,YQB,2025-03-15 09:07,2025-03-15 14:07,AC326,YWG,En Route,2025-03-15 08:15,49.8862,-110.882,114,Maintenance,Technical,Heavy Snow,Delayed,0.89,2025-03-15 09:54,2025-03-15 10:41
AC518,YVR,YQB,2025-03-15 07:33,2025-03-15 12:33,AC553,YYJ,Landed,2025-03-15 06:38,49.1789,-123.1816,45,Assigned,None,Clear,On Duty,0.71,2025-03-15 07:05,2025-03-15 07:54
AC481,YWG,YOW,2025-03-15 06:19,2025-03-15 11:19,AC820,YUL,Taxiing,2025-03-15 05:27,49.8874,-97.2183,47,Assigned,None,Clear,Ready,0.68,2025-03-15 05:51,2025-03-15 06:34
AC802,YWG,YYZ,2025-03-15 16:54,2025-03-15 21:30,AC760,YOW,Landed,2025-03-15 16:08,49.9324,-97.1989,48,Assigned,None,Overcast,On Duty,0.61,2025-03-15 16:14,2025-03-15 16:55
AC375,YHZ,YOW,2025-03-15 13:10,2025-03-15 16:31,AC366,YEG,En Route,2025-03-15 12:51,50.2872,-97.032,56,Occupied,Passenger,Fog,In Transit,0.92,2025-03-15 12:52,2025-03-15 13:34
AC356,YYJ,YYZ,2025-03-15 20:54,2025-03-16 01:54,AC637,YVR,Landed,2025-03-15 20:13,48.6198,-123.4448,40,Open,None,Overcast,On Duty,0.82,2025-03-15 20:18,2025-03-15 21:06
AC686,YVR,YYZ,2025-03-15 14:21,2025-03-15 19:21,AC395,YOW,Landed,2025-03-15 13:40,49.1736,-123.1532,38,Open,None,Clear,Ready,0.62,2025-03-15 13:46,2025-03-15 14:34
AC879,YWG,YYJ,2025-03-15 08:03,2025-03-15 13:03,AC840,YHZ,Taxiing,2025-03-15 07:25,49.9101,-97.2003,35,Open,None,Overcast,Ready,0.79,2025-03-15 07:28,2025-03-15 08:14
AC259,YYZ,YWG,2025-03-15 19:42,2025-03-16 00:35,AC347,YOW,Landed,2025-03-15 19:04,43.6439,-79.6142,42,Open,None,Overcast,Ready,0.78,2025-03-15 19:10,2025-03-15 19:50
AC100,YEG,YUL,2025-03-15 14:01,2025-03-15 19:01,AC571,YYC,Landed,2025-03-15 13:22,53.3383,-113.575,46,Assigned,None,Rain,On Duty,0.84,2025-03-15 13:33,2025-03-15 14:19
AC270,YYJ,YEG,2025-03-15 13:31,2025-03-15 16:35,AC978,YQB,Delayed,2025-03-15 12:13,46.9456,-81.8226,127,Occupied,Technical,Thunderstorm,Delayed,0.94,2025-03-15 14:28,2025-03-15 15:15
AC545,YYZ,YOW,2025-03-15 19:45,2025-03-15 21:44,AC560,YOW,Taxiing,2025-03-15 19:13,43.7181,-79.6495,42,Assigned,None,Overcast,Ready,0.64,2025-03-15 19:09,2025-03-15 19:55
AC309,YWG,YHZ,2025-03-15 12:05,2025-03-15 17:05,AC233,YYJ,En Route,2025-03-15 11:46,50.0446,-102.1006,59,Assigned,ATC,Gusty Winds,Standby,0.76,2025-03-15 11:47,2025-03-15 12:28
AC664,YHZ,YYJ,2025-03-15 20:56,2025-03-16 01:56,AC141,YYJ,Delayed,2025-03-15 20:29,48.5832,-119.2842,48,Unassigned,Late Inbound,Gusty Winds,Ready,0.78,2025-03-15 20:33,2025-03-15 21:13
AC124,YYJ,YHZ,2025-03-15 10:42,2025-03-15 15:42,AC513,YWG,On Time,2025-03-15 10:02,49.9237,-104.6489,61,Occupied,Fueling,Gusty Winds,Standby,0.76,2025-03-15 10:31,2025-03-15 11:17
AC846,YYZ,YYJ,2025-03-15 07:37,2025-03-15 12:37,AC168,YQB,Cancelled,2025-03-15 07:33,46.7911,-71.3933,100,Occupied,Technical,Blizzard,Delayed,0.96,2025-03-15 09:06,2025-03-15 09:47
AC325,YYC,YEG,2025-03-15 10:10,2025-03-15 11:26,AC145,YYZ,En Route,2025-03-15 09:30,47.3759,-95.2654,63,Occupied,Late Inbound,Overcast,In Transit,0.82,2025-03-15 09:51,2025-03-15 10:32
AC844,YYZ,YYC,2025-03-15 06:07,2025-03-15 11:07,AC905,YYJ,Landed,2025-03-15 05:27,43.6894,-79.5769,45,Open,None,Clear,On Duty,0.8,2025-03-15 05:32,2025-03-15 06:19
AC661,YYC,YYJ,2025-03-15 16:20,2025-03-15 19:16,AC746,YEG,En Route,2025-03-15 16:05,51.9053,-113.816,130,Occupied,Technical,Blizzard,Delayed,0.97,2025-03-15 17:04,2025-03-15 17:51
AC705,YEG,YYZ,2025-03-15 19:43,2025-03-16 00:43,AC920,YYC,Delayed,2025-03-15 20:07,51.8969,-113.9488,87,Maintenance,Crew,Blizzard,Rest Period,0.99,2025-03-15 20:25,2025-03-15 21:11
AC183,YHZ,YYC,2025-03-15 15:38,2025-03-15 20:38,AC266,YOW,On Time,2025-03-15 15:23,45.7094,-73.3168,49,Unassigned,ATC,Overcast,Standby,0.89,2025-03-15 15:15,2025-03-15 16:00
AC603,YOW,YWG,2025-03-15 08:39,2025-03-15 13:39,AC702,YWG,Landed,2025-03-15 07:53,45.3318,-75.6339,45,Open,None,Rain,Ready,0.68,2025-03-15 08:06,2025-03-15 08:47
AC653,YYZ,YUL,2025-03-15 20:18,2025-03-15 22:23,AC604,YWG,Taxiing,2025-03-15 19:25,43.7261,-79.6381,44,Open,None,Overcast,Ready,0.61,2025-03-15 19:42,2025-03-15 20:32
AC141,YHZ,YVR,2025-03-15 10:38,2025-03-15 15:38,AC417,YUL,Delayed,2025-03-15 09:06,45.5323,-73.0752,137,Occupied,Weather,Blizzard,Delayed,0.98,2025-03-15 11:04,2025-03-15 11:52
AC241,YQB,YYC,2025-03-15 15:20,2025-03-15 20:20,AC573,YVR,Landed,2025-03-15 14:54,46.7804,-71.4094,36,Open,None,Overcast,Ready,0.77,2025-03-15 14:45,2025-03-15 15:27
AC621,YWG,YHZ,2025-03-15 16:09,2025-03-15 21:09,AC400,YYC,Delayed,2025-03-15 15:55,50.2388,-108.5549,49,Assigned,Fueling,Gusty Winds,In Transit,0.79,2025-03-15 15:57,2025-03-15 16:38
AC252,YWG,YUL,2025-03-15 18:08,2025-03-15 23:08,AC389,YVR,Taxiing,2025-03-15 17:38,49.953,-97.223,38,Open,None,Rain,On Duty,0.71,2025-03-15 17:38,2025-03-15 18:28
AC826,YQB,YYC,2025-03-15 16:11,2025-03-15 21:11,AC584,YOW,Delayed,2025-03-15 15:21,45.8022,-73.6386,72,Assigned,Fueling,Light Snow,In Transit,0.76,2025-03-15 15:51,2025-03-15 16:38
AC560,YEG,YHZ,2025-03-15 10:34,2025-03-15 15:34,AC935,YUL,On Time,2025-03-15 10:15,49.1268,-92.7643,50,Unassigned,Passenger,Fog,In Transit,0.9,2025-03-15 10:22,2025-03-15 11:07
AC625,YUL,YOW,2025-03-15 20:29,2025-03-15 21:48,AC384,YYJ,Taxiing,2025-03-15 19:46,45.4543,-73.7803,46,Open,None,Clear,On Duty,0.78,2025-03-15 19:54,2025-03-15 20:42
AC796,YUL,YHZ,2025-03-15 14:03,2025-03-15 17:07,AC380,YQB,Taxiing,2025-03-15 13:17,45.4251,-73.7575,49,Open,None,Overcast,On Duty,0.73,2025-03-15 13:29,2025-03-15 14:15
AC949,YVR,YWG,2025-03-15 20:36,2025-03-16 01:36,AC574,YWG,On Time,2025-03-15 19:40,49.2162,-105.968,73,Unassigned,Passenger,Fog,Standby,0.79,2025-03-15 20:29,2025-03-15 21:18
AC643,YYC,YYZ,2025-03-15 08:47,2025-03-15 13:47,AC141,YOW,Landed,2025-03-15 08:06,51.135,-113.9707,43,Open,None,Overcast,Ready,0.84,2025-03-15 08:14,2025-03-15 09:00
AC608,YYC,YYZ,2025-03-15 16:17,2025-03-15 21:17,AC646,YOW,Landed,2025-03-15 15:33,51.0829,-114.0176,41,Assigned,None,Rain,On Duty,0.64,2025-03-15 15:40,2025-03-15 16:25
AC201,YWG,YYZ,2025-03-15 17:28,2025-03-15 22:10,AC867,YUL,En Route,2025-03-15 16:56,48.4442,-89.9494,51,Occupied,Fueling,Overcast,In Transit,0.9,2025-03-15 17:24,2025-03-15 18:08
AC754,YYJ,YQB,2025-03-15 07:39,2025-03-15 12:39,AC178,YVR,On Time,2025-03-15 06:47,49.1044,-122.8876,49,Open,None,Overcast,Ready,0.63,2025-03-15 06:59,2025-03-15 07:47
AC784,YVR,YWG,2025-03-15 06:25,2025-03-15 11:25,AC904,YHZ,En Route,2025-03-15 05:26,48.1175,-101.5037,74,Unassigned,Late Inbound,Gusty Winds,Ready,0.75,2025-03-15 06:11,2025-03-15 06:52
AC634,YHZ,YUL,2025-03-15 13:10,2025-03-15 16:31,AC298,YQB,Taxiing,2025-03-15 12:13,44.852,-63.5396,47,Assigned,None,Overcast,On Duty,0.63,2025-03-15 12:41,2025-03-15 13:31
AC862,YQB,YVR,2025-03-15 16:12,2025-03-15 21:12,AC954,YOW,Delayed,2025-03-15 15:33,45.3062,-76.0758,73,Unassigned,Catering,Gusty Winds,Ready,0.81,2025-03-15 16:04,2025-03-15 16:49
AC525,YHZ,YQB,2025-03-15 19:42,2025-03-15 22:23,AC422,YYZ,On Time,2025-03-15 18:50,44.0606,-78.3737,45,Open,None,Rain,Ready,0.72,2025-03-15 19:06,2025-03-15 19:56
AC941,YYC,YYJ,2025-03-15 05:39,2025-03-15 08:52,AC400,YWG,On Time,2025-03-15 04:59,50.4312,-99.112,39,Open,None,Rain,On Duty,0.8,2025-03-15 05:00,2025-03-15 05:48
AC856,YWG,YYC,2025-03-15 05:23,2025-03-15 09:34,AC516,YYC,Landed,2025-03-15 04:40,49.9575,-97.213,38,Open,None,Clear,Ready,0.69,2025-03-15 04:53,2025-03-15 05:38
AC696,YUL,YOW,2025-03-15 05:50,2025-03-15 07:11,AC337,YVR,Cancelled,2025-03-15 06:13,49.1967,-123.1815,87,Occupied,Blizzard,Thunderstorm,In Transit,0.95,2025-03-15 06:15,2025-03-15 07:01
AC999,YYZ,YYC,2025-03-15 16:13,2025-03-15 21:13,AC195,YWG,Cancelled,2025-03-15 15:50,49.91,-97.2398,80,Maintenance,Weather,Heavy Snow,Delayed,0.98,2025-03-15 16:31,2025-03-15 17:18
AC209,YEG,YYJ,2025-03-15 15:05,2025-03-15 18:35,AC262,YYC,En Route,2025-03-15 14:27,52.0576,-114.0153,88,Unassigned,Crew,Blizzard,In Transit,0.99,2025-03-15 16:13,2025-03-15 16:55
AC517,YYJ,YOW,2025-03-15 13:55,2025-03-15 18:55,AC797,YYZ,Landed,2025-03-15 13:13,48.6161,-123.4232,47,Open,None,Clear,On Duty,0.65,2025-03-15 13:21,2025-03-15 14:06
AC692,YQB,YEG,2025-03-15 09:15,2025-03-15 14:15,AC375,YYC,On Time,2025-03-15 08:32,49.7021,-98.021,41,Assigned,None,Clear,Ready,0.7,2025-03-15 08:48,2025-03-15 09:38
AC828,YOW,YUL,2025-03-15 09:15,2025-03-15 10:51,AC336,YYZ,En Route,2025-03-15 08:39,44.8428,-76.9709,48,Occupied,Catering,Fog,In Transit,0.8,2025-03-15 09:13,2025-03-15 09:53
AC557,YHZ,YOW,2025-03-15 17:21,2025-03-15 20:57,AC250,YUL,En Route,2025-03-15 16:49,44.8514,-68.0407,53,Unassigned,Catering,Overcast,Ready,0.84,2025-03-15 17:23,2025-03-15 18:06
AC601,YOW,YQB,2025-03-15 12:27,2025-03-15 14:12,AC380,YYJ,Landed,2025-03-15 11:54,45.3473,-75.6668,36,Assigned,None,Clear,Ready,0.8,2025-03-15 11:47,2025-03-15 12:30
AC390,YYC,YUL,2025-03-15 12:16,2025-03-15 17:16,AC281,YHZ,En Route,2025-03-15 11:59,48.4892,-91.3646,52,Occupied,ATC,Overcast,Standby,0.8,2025-03-15 12:06,2025-03-15 12:53
AC591,YYC,YUL,2025-03-15 20:26,2025-03-16 01:26,AC548,YOW,Delayed,2025-03-15 20:06,47.0286,-85.905,122,Unassigned,Crew,Blizzard,Delayed,0.89,2025-03-15 21:31,2025-03-15 22:21
AC120,YYC,YEG,2025-03-15 20:06,2025-03-15 21:25,AC680,YVR,En Route,2025-03-15 19:24,50.2393,-120.5859,61,Unassigned,Late Inbound,Fog,Ready,0.83,2025-03-15 20:09,2025-03-15 20:57
AC592,YHZ,YYZ,2025-03-15 06:51,2025-03-15 11:17,AC291,YOW,Delayed,2025-03-15 06:28,45.6352,-71.5312,57,Unassigned,Fueling,Gusty Winds,Ready,0.78,2025-03-15 06:49,2025-03-15 07:34
AC350,YWG,YOW,2025-03-15 19:38,2025-03-16 00:38,AC146,YHZ,Landed,2025-03-15 19:00,49.929,-97.2795,35,Assigned,None,Overcast,Ready,0.71,2025-03-15 19:13,2025-03-15 19:55
AC578,YYZ,YOW,2025-03-15 17:36,2025-03-15 19:19,AC647,YWG,On Time,2025-03-15 16:52,49.3076,-96.8298,38,Open,None,Rain,Ready,0.65,2025-03-15 17:10,2025-03-15 17:51
AC314,YQB,YWG,2025-03-15 20:45,2025-03-16 01:45,AC448,YVR,En Route,2025-03-15 19:46,47.9164,-92.0375,110,Unassigned,Blizzard,Blizzard,Delayed,0.92,2025-03-15 21:20,2025-03-15 22:00
AC914,YWG,YOW,2025-03-15 06:42,2025-03-15 11:42,AC438,YEG,En Route,2025-03-15 06:35,50.9375,-102.2442,120,Unassigned,Weather,Fog,In Transit,0.9,2025-03-15 07:45,2025-03-15 08:26
AC783,YQB,YYZ,2025-03-15 07:56,2025-03-15 10:57,AC297,YYC,Delayed,2025-03-15 06:49,50.293,-104.4648,112,Occupied,Crew,Blizzard,Delayed,0.88,2025-03-15 09:00,2025-03-15 09:42
AC742,YOW,YHZ,2025-03-15 16:43,2025-03-15 20:12,AC954,YHZ,On Time,2025-03-15 16:02,45.183,-66.3567,36,Assigned,None,Overcast,Ready,0.64,2025-03-15 16:05,2025-03-15 16:46
AC174,YUL,YOW,2025-03-15 06:51,2025-03-15 08:17,AC525,YOW,On Time,2025-03-15 06:08,45.318,-74.6388,41,Assigned,None,Overcast,Ready,0.81,2025-03-15 06:16,2025-03-15 07:03
AC851,YYC,YOW,2025-03-15 11:55,2025-03-15 16:55,AC300,YYZ,Landed,2025-03-15 11:05,51.1552,-114.0072,42,Open,None,Rain,Ready,0.83,2025-03-15 11:29,2025-03-15 12:10
AC154,YEG,YUL,2025-03-15 14:11,2025-03-15 19:11,AC284,YQB,En Route,2025-03-15 13:38,50.0,-92.1593,47,Assigned,ATC,Light Snow,In Transit,0.84,2025-03-15 14:11,2025-03-15 14:56
AC537,YUL,YYZ,2025-03-15 19:18,2025-03-15 21:27,AC970,YYJ,En Route,2025-03-15 18:55,46.4813,-88.5822,58,Assigned,ATC,Fog,Ready,0.83,2025-03-15 19:18,2025-03-15 20:03
AC130,YYC,YHZ,2025-03-15 05:11,2025-03-15 10:11,AC883,YYZ,En Route,2025-03-15 04:33,49.0936,-104.3961,69,Occupied,ATC,Light Snow,In Transit,0.8,2025-03-15 05:10,2025-03-15 05:53
AC902,YVR,YWG,2025-03-15 11:20,2025-03-15 16:20,AC763,YQB,On Time,2025-03-15 10:54,47.3439,-74.2296,66,Occupied,ATC,Fog,Standby,0.8,2025-03-15 11:18,2025-03-15 12:02
AC932,YVR,YYJ,2025-03-15 16:24,2025-03-15 17:39,AC714,YOW,Taxiing,2025-03-15 15:39,49.1968,-123.1527,44,Assigned,None,Rain,Ready,0.64,2025-03-15 15:59,2025-03-15 16:44
AC545,YYZ,YYJ,2025-03-15 05:45,2025-03-15 10:45,AC126,YYJ,On Time,2025-03-15 05:06,47.7647,-115.4796,37,Open,None,Overcast,On Duty,0.76,2025-03-15 05:05,2025-03-15 05:51
AC522,YVR,YOW,2025-03-15 09:35,2025-03-15 14:35,AC916,YOW,On Time,2025-03-15 08:49,46.7884,-93.4623,47,Open,None,Overcast,On Duty,0.81,2025-03-15 09:05,2025-03-15 09:52
AC520,YOW,YQB,2025-03-15 15:32,2025-03-15 17:27,AC571,YQB,On Time,2025-03-15 14:48,45.9086,-73.2146,38,Open,None,Clear,On Duty,0.8,2025-03-15 14:57,2025-03-15 15:45
AC740,YYZ,YYC,2025-03-15 15:59,2025-03-15 20:59,AC977,YHZ,En Route,2025-03-15 16:03,43.7344,-73.2587,99,Maintenance,Blizzard,Blizzard,Rest Period,0.96,2025-03-15 18:05,2025-03-15 18:47
AC733,YUL,YEG,2025-03-15 07:54,2025-03-15 12:54,AC843,YHZ,On Time,2025-03-15 07:33,45.3966,-68.3774,52,Occupied,Fueling,Overcast,Standby,0.78,2025-03-15 07:49,2025-03-15 08:37
AC896,YVR,YYC,2025-03-15 12:53,2025-03-15 16:02,AC184,YHZ,En Route,2025-03-15 12:19,48.3403,-106.7346,56,Unassigned,Catering,Fog,Standby,0.91,2025-03-15 12:54,2025-03-15 13:40
AC656,YHZ,YQB,2025-03-15 08:16,2025-03-15 11:13,AC400,YUL,En Route,2025-03-15 07:14,45.5872,-67.7539,112,Unassigned,De-icing,Thunderstorm,Rest Period,0.97,2025-03-15 08:26,2025-03-15 09:06
AC347,YVR,YHZ,2025-03-15 13:32,2025-03-15 18:32,AC814,YQB,Delayed,2025-03-15 13:32,47.4413,-89.0479,82,Occupied,Crew,Fog,In Transit,0.97,2025-03-15 14:47,2025-03-15 15:37
AC309,YYC,YOW,2025-03-15 18:03,2025-03-15 23:03,AC313,YOW,Landed,2025-03-15 17:31,51.121,-114.0384,38,Assigned,None,Rain,On Duty,0.82,2025-03-15 17:29,2025-03-15 18:11
AC828,YVR,YQB,2025-03-15 12:57,2025-03-15 17:57,AC638,YYJ,Delayed,2025-03-15 12:36,48.6115,-123.5765,138,Maintenance,Crew,Heavy Snow,In Transit,0.95,2025-03-15 13:14,2025-03-15 13:57
AC840,YEG,YYZ,2025-03-15 20:40,2025-03-16 01:40,AC185,YVR,Taxiing,2025-03-15 19:52,53.3376,-113.5607,48,Assigned,None,Clear,On Duty,0.84,2025-03-15 20:15,2025-03-15 21:03
AC313,YYZ,YUL,2025-03-15 05:30,2025-03-15 07:51,AC930,YVR,Delayed,2025-03-15 05:47,48.3996,-117.8869,76,Maintenance,Blizzard,Blizzard,In Transit,0.93,2025-03-15 07:00,2025-03-15 07:47
AC842,YYC,YVR,2025-03-15 20:03,2025-03-15 23:04,AC103,YWG,Taxiing,2025-03-15 19:29,51.0891,-114.0002,36,Assigned,None,Rain,On Duty,0.63,2025-03-15 19:29,2025-03-15 20:10
AC211,YQB,YYC,2025-03-15 08:51,2025-03-15 13:51,AC399,YYJ,Cancelled,2025-03-15 08:57,48.6469,-123.426,95,Unassigned,Weather,Blizzard,Rest Period,0.88,2025-03-15 11:11,2025-03-15 11:54
AC175,YYJ,YUL,2025-03-15 09:41,2025-03-15 14:41,AC562,YOW,Delayed,2025-03-15 08:45,45.8308,-82.781,68,Assigned,Fueling,Light Snow,Ready,0.88,2025-03-15 09:29,2025-03-15 10:09
AC343,YYZ,YHZ,2025-03-15 12:18,2025-03-15 16:34,AC504,YYJ,En Route,2025-03-15 12:47,45.0341,-87.2934,77,Occupied,Weather,Heavy Snow,In Transit,0.87,2025-03-15 12:34,2025-03-15 13:14
AC499,YOW,YHZ,2025-03-15 06:30,2025-03-15 10:12,AC722,YWG,En Route,2025-03-15 05:53,47.9571,-89.8643,51,Occupied,Catering,Light Snow,Standby,0.91,2025-03-15 06:17,2025-03-15 07:02
AC663,YEG,YYJ,2025-03-15 14:45,2025-03-15 17:48,AC546,YUL,Landed,2025-03-15 14:05,53.2887,-113.5364,43,Open,None,Rain,Ready,0.85,2025-03-15 14:20,2025-03-15 15:01
AC912,YYJ,YYZ,2025-03-15 18:18,2025-03-15 23:18,AC558,YQB,Landed,2025-03-15 17:34,48.6203,-123.4386,41,Assigned,None,Rain,Ready,0.7,2025-03-15 17:47,2025-03-15 18:28
AC807,YHZ,YWG,2025-03-15 19:01,2025-03-16 00:01,AC720,YYZ,Taxiing,2025-03-15 18:34,44.9023,-63.5133,35,Open,None,Overcast,On Duty,0.74,2025-03-15 18:32,2025-03-15 19:16
AC874,YUL,YEG,2025-03-15 15:39,2025-03-15 20:39,AC885,YWG,Delayed,2025-03-15 15:19,49.8713,-95.4547,54,Occupied,Fueling,Overcast,In Transit,0.9,2025-03-15 15:41,2025-03-15 16:31
AC438,YOW,YUL,2025-03-15 05:21,2025-03-15 06:58,AC401,YVR,En Route,2025-03-15 05:30,47.0484,-100.7647,103,Occupied,Crew,Blizzard,Delayed,0.87,2025-03-15 06:45,2025-03-15 07:31
AC737,YYZ,YEG,2025-03-15 13:04,2025-03-15 18:04,AC671,YVR,Delayed,2025-03-15 12:09,48.6626,-117.9847,68,Unassigned,Catering,Light Snow,Ready,0.83,2025-03-15 12:59,2025-03-15 13:42
AC786,YOW,YHZ,2025-03-15 09:09,2025-03-15 12:53,AC765,YEG,On Time,2025-03-15 08:25,51.846,-105.3768,75,Occupied,ATC,Gusty Winds,In Transit,0.9,2025-03-15 08:48,2025-03-15 09:37
AC662,YHZ,YYZ,2025-03-15 15:04,2025-03-15 19:31,AC515,YUL,Delayed,2025-03-15 14:38,45.1464,-70.6794,57,Assigned,Catering,Gusty Winds,In Transit,0.88,2025-03-15 14:56,2025-03-15 15:39
AC200,YWG,YEG,2025-03-15 08:14,2025-03-15 12:49,AC884,YUL,Taxiing,2025-03-15 07:39,49.8999,-97.2749,43,Assigned,None,Clear,On Duty,0.81,2025-03-15 07:44,2025-03-15 08:33
AC378,YYC,YYJ,2025-03-15 05:30,2025-03-15 08:42,AC975,YYZ,Delayed,2025-03-15 04:34,43.4662,-80.3675,124,Maintenance,Weather,Fog,In Transit,0.91,2025-03-15 07:37,2025-03-15 08:23
AC784,YVR,YQB,2025-03-15 15:26,2025-03-15 20:26,AC933,YYC,En Route,2025-03-15 15:19,50.3458,-117.8821,47,Assigned,Catering,Light Snow,Ready,0.86,2025-03-15 15:02,2025-03-15 15:47
AC983,YEG,YUL,2025-03-15 19:52,2025-03-16 00:52,AC300,YQB,Landed,2025-03-15 19:19,53.2867,-113.5431,43,Open,None,Clear,On Duty,0.66,2025-03-15 19:25,2025-03-15 20:12
AC266,YYC,YEG,2025-03-15 12:39,2025-03-15 14:23,AC831,YYZ,En Route,2025-03-15 11:51,46.6637,-91.4568,70,Unassigned,Late Inbound,Fog,Standby,0.75,2025-03-15 12:37,2025-03-15 13:24
AC678,YYZ,YUL,2025-03-15 18:16,2025-03-15 20:27,AC887,YUL,Delayed,2025-03-15 18:23,45.021,-73.8998,100,Occupied,Blizzard,Thunderstorm,Delayed,1.0,2025-03-15 20:02,2025-03-15 20:47
AC453,YUL,YOW,2025-03-15 12:58,2025-03-15 14:28,AC211,YWG,On Time,2025-03-15 12:08,49.5216,-96.984,40,Open,None,Clear,Ready,0.62,2025-03-15 12:32,2025-03-15 13:15
AC578,YHZ,YUL,2025-03-15 14:47,2025-03-15 17:50,AC659,YYJ,Cancelled,2025-03-15 13:57,48.6469,-123.426,114,Maintenance,De-icing,Heavy Snow,In Transit,0.93,2025-03-15 15:23,2025-03-15 16:07
AC148,YUL,YHZ,2025-03-15 11:45,2025-03-15 14:46,AC984,YOW,On Time,2025-03-15 11:29,45.538,-74.9016,52,Assigned,Catering,Gusty Winds,Standby,0.92,2025-03-15 11:21,2025-03-15 12:07
AC574,YVR,YUL,2025-03-15 13:45,2025-03-15 18:45,AC783,YYJ,En Route,2025-03-15 13:05,48.5362,-123.3195,50,Assigned,ATC,Overcast,Ready,0.84,2025-03-15 13:22,2025-03-15 14:08
